YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2022,10,28,16,164.02,167.27,0.53,0.17,76.87,10.38,30.97,1.95
2022,10,28,17,11.42,14.41,0.35,0.15,88.3,12.15,28.14,1.63
2022,10,28,18,0,0,-999,-999,-999,11.11,26.71,1.6
2022,10,28,19,0,0,-999,-999,-999,10.93,26.11,1.38
2022,10,28,20,0,0,-999,-999,-999,10.56,26.02,0.99
2022,10,28,21,0,0,-999,-999,-999,10.19,26.12,0.47
2022,10,28,22,0,0,-999,-999,-999,10.07,25.74,0.14
2022,10,28,23,0,0,-999,-999,-999,10.13,24.79,0.61
2022,10,29,0,0,0,-999,-999,-999,10.07,23.84,1.01
2022,10,29,1,0,0,-999,-999,-999,10.13,22.76,1.32
2022,10,29,2,0,0,-999,-999,-999,10.19,21.57,1.67
2022,10,29,3,0,0,-999,-999,-999,10.38,20.51,1.98
2022,10,29,4,0,0,-999,-999,-999,10.44,19.73,2.12
2022,10,29,5,0,0,-999,-999,-999,10.44,19.18,2.14
2022,10,29,6,25.38,27.14,0.34,0.16,86.69,10.5,18.88,2.09
2022,10,29,7,206.58,190.32,0.51,0.18,74.32,11.11,21.21,2.12
2022,10,29,8,423.9,398.12,0.62,0.15,62.09,11.05,23.08,2
2022,10,29,9,612.88,589.83,0.68,0.16,51.13,11.41,26.14,1.6
2022,10,29,10,750.6,751.25,0.73,0.17,42.45,10.8,30.05,1.64
2022,10,29,11,818.55,816.33,0.75,0.19,37.65,10.74,31.97,1.78
2022,10,29,12,803.73,781.12,0.72,0.16,38.26,10.74,32.78,2.04
2022,10,29,13,720.58,651.08,0.66,0.16,44.04,10.74,33.13,2.29
2022,10,29,14,571.6,549.97,0.66,0.15,53.33,10.68,32.98,2.41
2022,10,29,15,372.4,366.77,0.62,0.13,64.62,10.86,32.41,2.34
2022,10,29,16,155.6,160.23,0.52,0.18,77.04,10.99,31.44,2.14
2022,10,29,17,10.6,13.59,0.35,0.15,88.38,12.94,28.34,1.83
2022,10,29,18,0,0,-999,-999,-999,11.96,26.69,1.91
2022,10,29,19,0,0,-999,-999,-999,11.66,26.08,1.81
2022,10,29,20,0,0,-999,-999,-999,11.35,25.67,1.63
2022,10,29,21,0,0,-999,-999,-999,10.99,25.42,1.4
2022,10,29,22,0,0,-999,-999,-999,10.74,25.08,1.1
2022,10,29,23,0,0,-999,-999,-999,10.5,24.74,0.85
2022,10,30,0,0,0,-999,-999,-999,10.44,24.27,0.83
2022,10,30,1,0,0,-999,-999,-999,10.31,23.39,1.03
2022,10,30,2,0,0,-999,-999,-999,10.31,22.12,1.34
2022,10,30,3,0,0,-999,-999,-999,10.38,21.14,1.65
2022,10,30,4,0,0,-999,-999,-999,10.38,20.36,1.82
2022,10,30,5,0,0,-999,-999,-999,10.31,19.72,1.93
2022,10,30,6,24.92,29.3,0.38,0.16,86.78,10.38,19.3,1.97
2022,10,30,7,206.42,211.3,0.57,0.18,74.47,10.99,21.33,2.12
2022,10,30,8,426.27,433.77,0.67,0.18,62.27,10.86,23.37,2.05
2022,10,30,9,603.22,576.21,0.67,0.16,51.36,11.11,26.63,1.44
2022,10,30,10,750.42,751.65,0.74,0.18,42.72,10.44,30.58,0.81
2022,10,30,11,813.9,811.31,0.74,0.18,37.97,10.07,32.56,0.92
2022,10,30,12,783.77,780.93,0.73,0.16,38.58,9.95,33.37,1.19
2022,10,30,13,699.15,701.5,0.71,0.15,44.32,9.83,33.68,1.47
2022,10,30,14,550.15,554.39,0.68,0.15,53.57,9.64,33.57,1.8
2022,10,30,15,351.35,357.8,0.61,0.12,64.83,9.83,33.03,2
2022,10,30,16,144.62,149.71,0.49,0.16,77.21,9.64,31.97,2.01
2022,10,30,17,9.45,12.31,0.33,0.14,88.46,11.96,28.9,1.58
2022,10,30,18,0,0,-999,-999,-999,10.5,27.67,1.5
2022,10,30,19,0,0,-999,-999,-999,10.13,27.15,1.39
2022,10,30,20,0,0,-999,-999,-999,9.95,26.45,1.27
2022,10,30,21,0,0,-999,-999,-999,9.95,25.58,1.2
2022,10,30,22,0,0,-999,-999,-999,10.01,24.54,1.29
2022,10,30,23,0,0,-999,-999,-999,10.01,23.49,1.53
2022,10,31,0,0,0,-999,-999,-999,10.07,22.15,1.86
2022,10,31,1,0,0,-999,-999,-999,10.13,20.75,2.16
2022,10,31,2,0,0,-999,-999,-999,10.13,19.64,2.39
2022,10,31,3,0,0,-999,-999,-999,10.13,18.8,2.5
2022,10,31,4,0,0,-999,-999,-999,10.19,18.1,2.5
2022,10,31,5,0,0,-999,-999,-999,10.31,17.49,2.47
2022,10,31,6,0.01,4.42,0.06,0,86.87,10.38,17.05,2.55
2022,10,31,7,215.67,209.43,0.57,0.16,74.62,10.62,18.65,3.79
2022,10,31,8,428.34,411.91,0.65,0.16,62.46,10.99,20.9,3.13
2022,10,31,9,599.87,572.67,0.66,0.16,51.59,11.6,24.52,2.41
2022,10,31,10,722.52,724.26,0.72,0.18,43,10.68,28.77,2.53
2022,10,31,11,785.55,783.05,0.72,0.17,38.29,9.7,31.67,2.74
2022,10,31,12,765.1,762.97,0.71,0.16,38.9,9.34,32.82,2.99
2022,10,31,13,682.05,684.56,0.7,0.15,44.6,8.97,33.24,3.23
2022,10,31,14,534.1,539.73,0.66,0.14,53.8,8.79,33.15,3.37
2022,10,31,15,338.75,345.5,0.59,0.12,65.02,9.03,32.59,3.18
2022,10,31,16,137.48,142.63,0.47,0.16,77.38,9.7,30.99,2.72
2022,10,31,17,8.85,11.64,0.33,0.14,88.53,11.84,27.24,2.11
2022,10,31,18,0,0,-999,-999,-999,10.38,25.79,2.1
2022,10,31,19,0,0,-999,-999,-999,10.44,25.01,2.03
2022,10,31,20,0,0,-999,-999,-999,10.38,24.33,1.97
2022,10,31,21,0,0,-999,-999,-999,10.38,23.48,1.99
2022,10,31,22,0,0,-999,-999,-999,10.44,22.18,2.2
2022,10,31,23,0,0,-999,-999,-999,10.62,20.78,2.49
2022,11,1,0,0,0,-999,-999,-999,10.86,19.69,2.64
2022,11,1,1,0,0,-999,-999,-999,11.05,18.87,2.66
2022,11,1,2,0,0,-999,-999,-999,11.17,18.13,2.66
2022,11,1,3,0,0,-999,-999,-999,11.29,17.49,2.7
2022,11,1,4,0,0,-999,-999,-999,11.35,16.9,2.74
2022,11,1,5,0,0,-999,-999,-999,11.35,16.4,2.74
2022,11,1,6,7.18,11.17,0.16,0.04,86.96,11.35,16.1,2.77
2022,11,1,7,225.34,229.12,0.63,0.15,74.77,11.41,17.76,3.82
2022,11,1,8,430.11,435.32,0.69,0.15,62.64,11.66,20.09,3.17
2022,11,1,9,595.25,599.12,0.7,0.15,51.81,11.9,23.79,2.73
2022,11,1,10,727.58,729.65,0.73,0.18,43.27,11.17,27.6,2.99
2022,11,1,11,795.62,793.26,0.73,0.2,38.61,10.38,30.15,2.9
2022,11,1,12,750.42,748.51,0.7,0.16,39.21,10.31,31.25,2.83
2022,11,1,13,668.67,670.61,0.69,0.15,44.88,10.19,31.83,2.92
2022,11,1,14,521.23,526.65,0.65,0.14,54.03,10.13,31.87,2.9
2022,11,1,15,327.95,334.78,0.58,0.12,65.21,10.44,31.37,2.67
2022,11,1,16,130.95,136.08,0.45,0.16,77.53,11.17,30.04,2.22
2022,11,1,17,8.23,10.95,0.32,0.13,88.59,12.51,26.97,1.81
2022,11,1,18,0,0,-999,-999,-999,11.23,25.8,1.79
2022,11,1,19,0,0,-999,-999,-999,11.11,25.08,1.73
2022,11,1,20,0,0,-999,-999,-999,11.05,24.26,1.75
2022,11,1,21,0,0,-999,-999,-999,10.99,23.41,1.81
2022,11,1,22,0,0,-999,-999,-999,10.99,22.6,1.85
2022,11,1,23,0,0,-999,-999,-999,10.99,21.81,1.86
2022,11,2,0,0,0,-999,-999,-999,11.05,20.94,1.89
2022,11,2,1,0,0,-999,-999,-999,11.11,20,1.98
2022,11,2,2,0,0,-999,-999,-999,11.17,19.02,2.15
2022,11,2,3,0,0,-999,-999,-999,11.23,18.26,2.33
2022,11,2,4,0,0,-999,-999,-999,11.29,17.69,2.4
2022,11,2,5,0,0,-999,-999,-999,11.35,17.22,2.42
2022,11,2,6,20.17,24.54,0.34,0.14,87.05,11.35,16.88,2.37
2022,11,2,7,180.83,185.69,0.52,0.16,74.92,11.47,18.95,3.06
2022,11,2,8,386.25,392.93,0.62,0.13,62.83,11.72,21.19,2.34
2022,11,2,9,573.95,579.73,0.68,0.15,52.04,11.78,25.2,1.66
2022,11,2,10,711.1,713.5,0.71,0.16,43.55,11.11,28.83,1.74
2022,11,2,11,777.58,775.41,0.72,0.16,38.91,10.93,30.67,2.24
2022,11,2,12,792.23,790.83,0.74,0.17,39.52,10.62,32.01,2.68
2022,11,2,13,712.83,714.19,0.73,0.16,45.15,10.31,32.81,2.8
2022,11,2,14,559.81,563.04,0.7,0.15,54.26,10.01,33.08,2.6
2022,11,2,15,369,375.91,0.66,0.16,65.4,10.13,32.78,2.19
2022,11,2,16,151.83,156.98,0.53,0.16,77.69,10.38,31.78,1.64
2022,11,2,17,8.88,11.55,0.36,0.13,88.66,11.11,29.8,0.69
2022,11,2,18,0,0,-999,-999,-999,9.95,28.64,0.47
2022,11,2,19,0,0,-999,-999,-999,10.07,27.27,1.15
2022,11,2,20,0,0,-999,-999,-999,10.19,25.67,1.47
2022,11,2,21,0,0,-999,-999,-999,10.13,24.51,1.53
2022,11,2,22,0,0,-999,-999,-999,9.95,23.73,1.46
2022,11,2,23,0,0,-999,-999,-999,9.7,23.43,1.35
2022,11,3,0,0,0,-999,-999,-999,9.52,22.97,1.24
2022,11,3,1,0,0,-999,-999,-999,9.34,22.36,1.23
2022,11,3,2,0,0,-999,-999,-999,9.28,21.62,1.27
2022,11,3,3,0,0,-999,-999,-999,9.34,20.62,1.36
2022,11,3,4,0,0,-999,-999,-999,9.34,19.86,1.49
2022,11,3,5,0,0,-999,-999,-999,9.4,19.01,1.7
2022,11,3,6,19.42,23.77,0.34,0.14,87.14,9.52,18.05,1.95
2022,11,3,7,176.88,181.7,0.51,0.15,75.08,10.31,20,2.17
2022,11,3,8,372.6,379.05,0.6,0.09,63.02,10.44,22.22,2.18
2022,11,3,9,554.83,560.67,0.66,0.12,52.27,10.56,25.56,1.32
2022,11,3,10,688.38,690.98,0.7,0.13,43.83,10.31,28.69,0.9
2022,11,3,11,755.73,753.83,0.7,0.14,39.23,9.52,31.87,1.31
2022,11,3,12,793.83,793.05,0.75,0.16,39.82,9.4,33.17,1.38
2022,11,3,13,712.48,714,0.73,0.16,45.41,9.46,33.68,1.39
2022,11,3,14,563.67,569.61,0.71,0.16,54.48,9.4,33.63,1.4
2022,11,3,15,365.15,371.57,0.65,0.15,65.58,9.64,33.09,1.35
2022,11,3,16,149,154.05,0.53,0.16,77.84,9.7,32.02,1.26
2022,11,3,17,8.4,11.04,0.36,0.13,88.72,11.17,29.4,1.12
2022,11,3,18,0,0,-999,-999,-999,9.89,28.19,1.15
2022,11,3,19,0,0,-999,-999,-999,9.77,27.37,1.08
2022,11,3,20,0,0,-999,-999,-999,9.58,26.7,0.99
2022,11,3,21,0,0,-999,-999,-999,9.52,25.89,0.88
2022,11,3,22,0,0,-999,-999,-999,9.4,25.19,0.8
2022,11,3,23,0,0,-999,-999,-999,9.34,24.49,0.78
2022,11,4,0,0,0,-999,-999,-999,9.22,23.68,0.85
2022,11,4,1,0,0,-999,-999,-999,9.16,22.85,0.94
2022,11,4,2,0,0,-999,-999,-999,9.16,21.8,1.13
2022,11,4,3,0,0,-999,-999,-999,9.16,20.51,1.44
2022,11,4,4,0,0,-999,-999,-999,9.16,19.37,1.78
2022,11,4,5,0,0,-999,-999,-999,9.16,18.32,2.08
2022,11,4,6,19.62,23.95,0.36,0.15,87.23,9.22,17.55,2.29
2022,11,4,7,183.98,188.86,0.53,0.16,75.23,9.83,19.72,2.66
2022,11,4,8,391.42,397.68,0.64,0.12,63.2,10.01,22.11,2.78
2022,11,4,9,578.42,584.41,0.7,0.14,52.49,10.31,25.54,1.72
2022,11,4,10,715.17,718,0.72,0.16,44.1,10.44,28.61,1.06
2022,11,4,11,778.77,777.42,0.73,0.16,39.53,9.58,32.09,1.37
2022,11,4,12,801.52,801.35,0.76,0.17,40.12,9.22,33.73,1.49
2022,11,4,13,717.88,719.62,0.74,0.16,45.67,9.03,34.33,1.51
2022,11,4,14,567.62,574.43,0.72,0.16,54.7,8.91,34.43,1.48
2022,11,4,15,366.8,373.11,0.66,0.16,65.76,9.09,34.02,1.36
2022,11,4,16,148.12,153.45,0.53,0.16,77.99,9.22,32.9,1.19
2022,11,4,17,0.01,2.62,0.09,0,88.77,10.8,30.22,0.92
2022,11,4,18,0,0,-999,-999,-999,9.28,28.98,0.84
2022,11,4,19,0,0,-999,-999,-999,9.09,28.15,0.81
2022,11,4,20,0,0,-999,-999,-999,9.03,27.38,0.83
2022,11,4,21,0,0,-999,-999,-999,8.91,26.65,0.85
2022,11,4,22,0,0,-999,-999,-999,8.85,25.93,0.84
2022,11,4,23,0,0,-999,-999,-999,8.79,25.2,0.82
2022,11,5,0,0,0,-999,-999,-999,8.67,24.5,0.8
2022,11,5,1,0,0,-999,-999,-999,8.67,23.79,0.77
2022,11,5,2,0,0,-999,-999,-999,8.67,23,0.83
2022,11,5,3,0,0,-999,-999,-999,8.73,22.28,0.98
2022,11,5,4,0,0,-999,-999,-999,8.73,21.38,1.08
2022,11,5,5,0,0,-999,-999,-999,8.73,20.58,1.16
2022,11,5,6,18.95,23.25,0.36,0.14,87.32,8.85,19.87,1.22
2022,11,5,7,181.48,186.49,0.53,0.16,75.39,9.89,20.98,1.25
2022,11,5,8,388.8,394.89,0.63,0.12,63.39,9.83,23.08,1.37
2022,11,5,9,576.92,583.06,0.7,0.14,52.73,10.13,26.37,0.99
2022,11,5,10,713.77,716.77,0.73,0.16,44.37,9.95,29.81,0.83
2022,11,5,11,779.33,778.58,0.73,0.16,39.84,8.91,33.14,0.89
2022,11,5,12,802.02,802.27,0.76,0.16,40.41,8.67,34.37,0.98
2022,11,5,13,716.92,718.9,0.74,0.16,45.93,8.42,34.77,1.03
2022,11,5,14,565.85,573.3,0.72,0.16,54.91,8.3,34.62,1.04
2022,11,5,15,363.92,369.81,0.66,0.15,65.93,8.54,34.1,1.11
2022,11,5,16,146.27,151.7,0.53,0.16,78.13,8.61,33.01,1.1
2022,11,5,17,7.73,10.3,0.37,0.13,88.83,9.95,30.87,0.78
2022,11,5,18,0,0,-999,-999,-999,8.48,29.82,0.81
2022,11,5,19,0,0,-999,-999,-999,8.67,28.11,1.24
2022,11,5,20,0,0,-999,-999,-999,8.67,26.94,1.53
2022,11,5,21,0,0,-999,-999,-999,8.54,25.93,1.76
2022,11,5,22,0,0,-999,-999,-999,8.61,24.65,2.01
2022,11,5,23,0,0,-999,-999,-999,8.61,23.66,2.12
2022,11,6,0,0,0,-999,-999,-999,8.42,23.33,1.94
2022,11,6,1,0,0,-999,-999,-999,8.24,23.07,1.72
2022,11,6,2,0,0,-999,-999,-999,8.24,22.34,1.69
2022,11,6,3,0,0,-999,-999,-999,8.3,21.65,1.67
2022,11,6,4,0,0,-999,-999,-999,8.42,20.98,1.7
2022,11,6,5,0,0,-999,-999,-999,8.48,20.33,1.78
2022,11,6,6,18.27,21.68,0.34,0.15,87.41,8.67,19.73,1.88
2022,11,6,7,178.35,172.48,0.5,0.17,75.55,9.58,21.32,1.96
2022,11,6,8,387.75,375.62,0.61,0.12,63.58,9.16,23.57,2.38
2022,11,6,9,573.48,544.43,0.65,0.14,52.95,9.4,26.85,2.14
2022,11,6,10,708.35,673.21,0.68,0.15,44.64,9.22,30.3,2.12
2022,11,6,11,773.12,739.75,0.7,0.15,40.13,9.09,33.47,2.56
2022,11,6,12,778.08,743.7,0.71,0.16,40.71,9.34,34.27,2.8
2022,11,6,13,692.15,668.41,0.7,0.15,46.18,9.46,34.44,2.69
2022,11,6,14,540.73,524.24,0.66,0.14,55.11,9.52,34.15,2.28
2022,11,6,15,341.42,341.12,0.61,0.12,66.09,9.83,33.5,1.75
2022,11,6,16,131.65,135.59,0.48,0.17,78.27,9.95,32.45,1.27
2022,11,6,17,6.88,9.41,0.35,0.13,88.88,11.11,30.61,0.67
2022,11,6,18,0,0,-999,-999,-999,10.01,29.65,0.56
2022,11,6,19,0,0,-999,-999,-999,10.01,28.44,0.99
2022,11,6,20,0,0,-999,-999,-999,10.01,27.21,1.31
2022,11,6,21,0,0,-999,-999,-999,10.07,26.66,1.32
2022,11,6,22,0,0,-999,-999,-999,10.01,26.3,1.21
2022,11,6,23,0,0,-999,-999,-999,9.89,25.92,1.07
2022,11,7,0,0,0,-999,-999,-999,9.77,25.46,0.96
2022,11,7,1,0,0,-999,-999,-999,9.89,24.94,1.04
2022,11,7,2,0,0,-999,-999,-999,10.07,24.21,1.18
2022,11,7,3,0,0,-999,-999,-999,10.25,23.45,1.29
2022,11,7,4,0,0,-999,-999,-999,10.31,22.86,1.33
2022,11,7,5,0,0,-999,-999,-999,10.31,22.38,1.31
2022,11,7,6,15.8,19.66,0.32,0.14,87.49,10.13,21.96,1.27
2022,11,7,7,157.38,154.86,0.45,0.16,75.71,10.56,23.07,1.24
2022,11,7,8,354.7,337.19,0.55,0.09,63.77,9.89,24.81,1.23
2022,11,7,9,537.6,532.62,0.64,0.12,53.18,9.77,28.25,0.62
2022,11,7,10,672.25,672.97,0.69,0.16,44.91,9.83,31.77,0.95
2022,11,7,11,736.75,736.41,0.7,0.16,40.42,9.95,32.85,1.18
2022,11,7,12,735.88,733.98,0.7,0.14,40.99,10.01,33.29,1.22
2022,11,7,13,651.08,645.15,0.67,0.13,46.43,10.01,33.58,1.26
2022,11,7,14,501.83,498.99,0.63,0.12,55.31,9.95,33.48,1.18
2022,11,7,15,309.15,309.87,0.55,0.09,66.26,9.95,32.9,1.06
2022,11,7,16,115.12,117.67,0.42,0.16,78.41,10.25,31.91,1.01
2022,11,7,17,6.02,8.61,0.34,0.12,88.93,11.66,29.78,1.14
2022,11,7,18,0,0,-999,-999,-999,11.41,28.44,1.38
2022,11,7,19,0,0,-999,-999,-999,11.41,27.69,1.48
2022,11,7,20,0,0,-999,-999,-999,11.35,26.96,1.56
2022,11,7,21,0,0,-999,-999,-999,11.17,26.01,1.69
2022,11,7,22,0,0,-999,-999,-999,10.93,25.12,1.77
2022,11,7,23,0,0,-999,-999,-999,10.86,24.27,1.87
2022,11,8,0,0,0,-999,-999,-999,10.68,23.18,2.04
2022,11,8,1,0,0,-999,-999,-999,10.5,22.1,2.2
2022,11,8,2,0,0,-999,-999,-999,10.31,21.27,2.27
2022,11,8,3,0,0,-999,-999,-999,10.25,20.65,2.25
2022,11,8,4,0,0,-999,-999,-999,10.19,20.14,2.22
2022,11,8,5,0,0,-999,-999,-999,10.13,19.8,2.16
2022,11,8,6,14.02,17.41,0.3,0.14,87.58,10.13,19.64,2.01
2022,11,8,7,142.52,138.09,0.41,0.16,75.87,10.74,21.62,1.76
2022,11,8,8,331.42,321,0.52,0.1,63.96,10.44,23.99,1.4
2022,11,8,9,509.58,511.65,0.62,0.15,53.4,9.89,28.27,0.61
2022,11,8,10,645.95,645.91,0.66,0.16,45.17,9.4,31.6,1.69
2022,11,8,11,713.08,709.79,0.67,0.18,40.71,9.34,32.83,2.52
2022,11,8,12,667.7,666.02,0.64,0.13,41.27,9.34,33.45,2.82
2022,11,8,13,584.4,584.12,0.62,0.11,46.67,9.28,33.66,2.94
2022,11,8,14,442.25,446.4,0.57,0.08,55.51,9.22,33.4,2.71
2022,11,8,15,268.3,272.03,0.49,0.02,66.41,9.34,32.68,2.22
2022,11,8,16,97.2,102.15,0.37,0.16,78.53,9.7,31.49,1.59
2022,11,8,17,5.17,7.66,0.3,0.12,88.98,11.11,29.15,1.12
2022,11,8,18,0,0,-999,-999,-999,9.89,28.63,0.87
2022,11,8,19,0,0,-999,-999,-999,9.89,27.98,0.85
2022,11,8,20,0,0,-999,-999,-999,9.95,27.12,1.06
2022,11,8,21,0,0,-999,-999,-999,10.07,26.17,1.24
2022,11,8,22,0,0,-999,-999,-999,10.01,25.26,1.43
2022,11,8,23,0,0,-999,-999,-999,10.07,24.01,1.63
2022,11,9,0,0,0,-999,-999,-999,10.01,23.03,1.87
2022,11,9,1,0,0,-999,-999,-999,9.95,21.83,2.12
2022,11,9,2,0,0,-999,-999,-999,9.95,20.8,2.37
2022,11,9,3,0,0,-999,-999,-999,10.01,20.04,2.54
2022,11,9,4,0,0,-999,-999,-999,10.07,19.5,2.62
2022,11,9,5,0,0,-999,-999,-999,10.01,19.07,2.62
2022,11,9,6,0.01,3.95,0.07,0,87.66,10.01,18.75,2.55
2022,11,9,7,203.23,207.62,0.62,0.15,76.03,10.38,20.98,2.7
2022,11,9,8,317.2,325.77,0.54,0.06,64.15,10.5,23.42,2.57
2022,11,9,9,496,501.79,0.61,0.1,53.62,10.13,27.38,1.9
2022,11,9,10,630.45,631.99,0.65,0.14,45.44,9.58,30.44,1.04
2022,11,9,11,700.4,701.38,0.67,0.13,41,9.28,32.09,0.65
2022,11,9,12,700.83,701.74,0.67,0.13,41.55,9.09,32.98,1.29
2022,11,9,13,623.17,624.64,0.66,0.13,46.91,8.97,33.27,1.57
2022,11,9,14,482.65,488.82,0.62,0.12,55.7,8.85,33.11,1.51
2022,11,9,15,298.33,304.69,0.55,0.09,66.57,8.85,32.49,1.21
2022,11,9,16,114.02,119.01,0.44,0.15,78.66,9.09,31.49,0.86
2022,11,9,17,5.48,7.93,0.34,0.12,89.02,10.13,29.45,0.76
2022,11,9,18,0,0,-999,-999,-999,9.46,28.05,1.08
2022,11,9,19,0,0,-999,-999,-999,9.46,26.61,1.53
